category,price,description,rating,num_ratings_reviews,discount,mrp,details,is_fassured,timestamp
Mobile,"₹9,999","Honor 9N (Midnight Black, 64 GB)",4.3,"1,89,336 Ratings & 18,720 Reviews",37% off,"₹15,999","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",1,2019-08-14 22:38:22.737012
Mobile,"₹1,375",Samsung Guru FM Plus SM-B110E/D,4.3,"34,943 Ratings & 4,204 Reviews",8% off,"₹1,500",NA ROM |3.81 cm (1.5 inch) VGA Display800 mAh Battery1 year warranty on handset and 6 months warranty on the accessories.,1,2019-08-14 22:38:22.739043
Mobile,"₹7,999","Honor 9 Lite (Sapphire Blue, 32 GB)",4.3,"4,48,457 Ratings & 65,534 Reviews",42% off,"₹13,999","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) FHD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 mAh BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",1,2019-08-14 22:38:22.740041
Mobile,"₹13,999","Honor 9N (Purple, 64 GB)",4.3,"1,89,336 Ratings & 18,720 Reviews",12% off,"₹15,999","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",1,2019-08-14 22:38:22.741037
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:38:22.741998
Mobile,"₹14,999","Honor 10 Lite (Sky Blue, 64 GB)",4.4,"1,876 Ratings & 170 Reviews",21% off,"₹18,999","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) FHD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",1,2019-08-14 22:38:22.744031
Mobile,"₹13,990","Vivo Y15 (Burgundy Red, 64 GB)",4.4,"4,335 Ratings & 347 Reviews",12% off,"₹15,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2, 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",1,2019-08-14 22:38:22.745031
Mobile,"₹5,999","Redmi 7A (Matte Gold, 16 GB)",4.5,"45,633 Ratings & 3,106 Reviews",7% off,"₹6,499",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:31.294023
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:38:31.294981
Mobile,"₹1,625",Samsung Guru Music 2,4.3,"1,08,369 Ratings & 11,882 Reviews",7% off,"₹1,760",NA ROM |5.08 cm (2 inch) QVGA Display800 mAh Battery1 Year Manufacturer Warranty,1,2019-08-14 22:38:31.296015
Mobile,"₹7,990","Samsung Galaxy A10 (Blue, 32 GB)",4.3,"7,853 Ratings & 662 Reviews",8% off,"₹8,700",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3400 mAh Lithium-ion BatteryExynos 7884 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:31.297014
Mobile,"₹13,990","OPPO K1 (Piano Black, 64 GB)",4.4,"32,565 Ratings & 3,774 Reviews",26% off,"₹18,990",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.28 cm (6.41 inch) Display16MP + 2MP | 25MP Front Camera3600 mAh BatteryQualcomm Snapdragon 660 Octa Core 1.95 GHz ProcessorAMOLED DisplayIn-display Fingerprint SensorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:31.299024
Mobile,"₹13,990","OPPO K1 (Astral Blue, 64 GB)",4.4,"32,565 Ratings & 3,774 Reviews",26% off,"₹18,990",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.28 cm (6.41 inch) Display16MP + 2MP | 25MP Front Camera3600 mAh BatteryQualcomm Snapdragon 660 Octa Core 1.95 GHz ProcessorAMOLED DisplayIn-display Fingerprint SensorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:31.301006
Mobile,"₹13,999","Honor 8X (Black, 64 GB)",4.4,"3,170 Ratings & 337 Reviews",30% off,"₹19,999",6 GB RAM | 64 GB ROM |41.94 cm (16.51 cm) FHD+ Display20MP + 2MP | 16MP Front Camera3750 mAh Battery2.2 GHz Kirin 710 Octa Core Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1,2019-08-14 22:38:31.303001
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:38:31.303995
Mobile,"₹9,099","Redmi 7 (Comet Blue, 32 GB)",4.3,"1,922 Ratings & 141 Reviews",17% off,"₹10,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.9 cm (6.26 inch) HD+ Display12MP + 2MP | 8MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,1,2019-08-14 22:38:31.304993
Mobile,"₹15,490","Samsung Galaxy A30 (Blue, 64 GB)",4.4,"11,238 Ratings & 938 Reviews",13% off,"₹18,000",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) FHD+ Display16MP + 5MP | 16MP Front Camera4000 mAh Lithium-ion BatteryExynos 7904 ProcessorSuper AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:31.306988
Mobile,"₹8,010","Redmi 7 (Eclipse Black, 32 GB)",4.3,"2,005 Ratings & 163 Reviews",10% off,"₹8,962",2 GB RAM | 32 GB ROM |15.9 cm (6.26 inch) Display12MP Rear Camera4000 mAh Battery12 Months,1,2019-08-14 22:38:31.307984
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:38:31.308986
Mobile,"₹1,375",Samsung Guru FM Plus SM-B110E/D,4.3,"34,943 Ratings & 4,204 Reviews",8% off,"₹1,500",NA ROM |3.81 cm (1.5 inch) Display800 mAh Battery1 year warranty on handset and 6 months warranty on the accessories.,1,2019-08-14 22:38:31.310981
Mobile,"₹1,375",Samsung Guru FM Plus,4.2,"10,959 Ratings & 1,197 Reviews",8% off,"₹1,500",NA ROM |3.81 cm (1.5 inch) VGA Display800 mAh Battery1 Year Manufacturer Warranty,1,2019-08-14 22:38:31.311974
Mobile,"₹10,999","Honor 10 Lite (Sapphire Blue, 32 GB)",4.3,"6,995 Ratings & 757 Reviews",21% off,"₹13,999","3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) FHD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",1,2019-08-14 22:38:31.312971
Mobile,"₹12,999","Honor 10 Lite (Midnight Black, 64 GB)",4.4,"45,249 Ratings & 5,037 Reviews",23% off,"₹16,999","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) FHD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",1,2019-08-14 22:38:31.313969
Mobile,"₹12,999","Honor 10 Lite (Sapphire Blue, 64 GB)",4.4,"45,249 Ratings & 5,037 Reviews",23% off,"₹16,999","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) FHD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",1,2019-08-14 22:38:31.315925
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:38:31.316960
Mobile,"₹2,025",Samsung Metro 313 Dual Sim,4.2,"6,472 Ratings & 788 Reviews",4% off,"₹2,120",16 MB RAM | 2 MB ROM |5.08 cm (2 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,1,2019-08-14 22:38:31.317962
Mobile,"₹9,990","Vivo Y91 (Starry Black, 32 GB)",4.4,"3,733 Ratings & 269 Reviews",9% off,"₹10,990",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:31.319951
Mobile,"₹1,450",Nokia 106,4.2,"3,299 Ratings & 272 Reviews",0,0,4 MB RAM | 4 MB ROM |4.57 cm (1.8 inch) Display800 mAh Battery1 Year Warranty,0,2019-08-14 22:38:31.320950
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:38:31.321946
Mobile,"₹16,990","OPPO F11 (Marble Green, 128 GB)",4.4,"6,345 Ratings & 827 Reviews",22% off,"₹21,990",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:31.322944
Mobile,"₹16,990","OPPO F11 (Fluorite Purple, 128 GB)",4.4,"6,345 Ratings & 827 Reviews",22% off,"₹21,990",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:31.324902
Mobile,"₹6,479","Redmi 6A (Black, 32 GB)",4.3,"37,649 Ratings & 2,721 Reviews",19% off,"₹7,999",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.84 cm (5.45 inch) HD Display13MP Rear Camera3000 mAh BatteryMediateck Processor1 Year Manufacturer Warranty,1,2019-08-14 22:38:40.099697
Mobile,"₹9,990","OPPO A3s (Purple, 32 GB)",4.3,"9,537 Ratings & 806 Reviews",28% off,"₹13,990",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:40.100698
Mobile,"₹2,025",Samsung Metro 313 Dual Sim,4.2,"12,147 Ratings & 1,594 Reviews",4% off,"₹2,120","4 MB RAM | 2.27 MB ROM | Expandable Upto 16 GB5.16 cm (2.03 inch) QVGA Display0.3MP Rear Camera1000 mAh BatteryNA Processor1 Year on Tablet, 6 Months on Accessories",1,2019-08-14 22:38:40.102693
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:38:40.103688
Mobile,"₹8,990","OPPO A5s (Blue, 32 GB)",4.3,"1,723 Ratings & 137 Reviews",30% off,"₹12,990",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMTK MT6765 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:40.104685
Mobile,"₹6,999","Realme C1 (Navy Blue, 32 GB)",4.4,"3,78,301 Ratings & 41,392 Reviews",22% off,"₹8,999",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 5MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorFace Unlock2019 EditionBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:40.105647
Mobile,"₹7,970","Redmi 5 (Lake Blue, 32 GB)",4.3,"5,634 Ratings & 482 Reviews",19% off,"₹9,890",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera | 5MP Front Camera3300 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:40.107642
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:38:40.108678
Mobile,"₹12,299","Redmi Y3 (Elegant Blue, 64 GB)",4.4,860 Ratings & 66 Reviews,12% off,"₹13,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.9 cm (6.26 inch) HD+ Display12MP + 2MP | 32MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,1,2019-08-14 22:38:40.110666
Mobile,₹649,Gfive Guru,3.7,"7,066 Ratings & 1,106 Reviews",3% off,₹675,64 MB RAM | 256 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera1050 mAh Battery1 Months Brand Warranty,1,2019-08-14 22:38:40.111663
Mobile,"₹15,490","OPPO A9 (Fluorite Purple, 128 GB)",4.8,4 Ratings & 0 Reviews,8% off,"₹16,990",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) FHD+ Display16MP + 2MP | 16MP Front Camera4020 mAh Li-polymer BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories,1,2019-08-14 22:38:40.112661
Mobile,"₹15,490","OPPO A9 (Marble Green, 128 GB)",4.8,4 Ratings & 0 Reviews,8% off,"₹16,990",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) FHD+ Display16MP + 2MP | 16MP Front Camera4020 mAh Li-polymer BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories,1,2019-08-14 22:38:40.113626
Mobile,"₹1,990",Samsung Metro 313 Dual Sim,4.2,"5,680 Ratings & 636 Reviews",0,0,10 MB RAM | 2 MB ROM | Expandable Upto 16 GB5.08 cm (2 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery0 0 0 0 Processor Processor1 Year Manufacturer Warranty,1,2019-08-14 22:38:40.115653
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:38:40.116655
Mobile,"₹9,280","Redmi Y2 (Gold, 64 GB)",4.4,"16,216 Ratings & 1,198 Reviews",33% off,"₹13,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:40.118646
Mobile,"₹11,990","OPPO A5s (Gold, 64 GB)",4.3,377 Ratings & 26 Reviews,25% off,"₹15,990",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMTK MT6765 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:40.119647
Mobile,"₹11,990","OPPO A5s (Green, 64 GB)",4.3,377 Ratings & 26 Reviews,25% off,"₹15,990",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMTK MT6765 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:40.120643
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:38:40.121637
Mobile,"₹15,999","Honor Play (Midnight Black, 64 GB)",4.5,415 Ratings & 65 Reviews,38% off,"₹25,999",6 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) Full HD+ Display16MP + 2MP | 16MP Front Camera3750 mAh BatteryKirin 970 AI Processor1 Year Warranty,1,2019-08-14 22:38:40.123632
Mobile,"₹12,999","Redmi Note 6 Pro (Red, 64 GB)",4.5,"1,03,369 Ratings & 9,458 Reviews",27% off,"₹17,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:40.124598
Mobile,"₹11,190","Samsung Galaxy M20 (Charcoal Black, 32 GB)",4.3,972 Ratings & 75 Reviews,0,"₹11,290",3 GB RAM | 32 GB ROM |16.0 cm (6.3 inch) Display13MP Rear Camera5000 mAh Battery12 months,1,2019-08-14 22:38:40.125630
Mobile,"₹1,295",Karbonn K888 Metal,3.8,"2,797 Ratings & 326 Reviews",0,0,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB7.11 cm (2.8 inch) Display0.3MP Rear Camera3000 mAh Battery1 year manufacturer warranty on handset & 6 months warranty on box accessories,1,2019-08-14 22:38:40.127611
Mobile,₹949,Lava A3,4.2,"1,024 Ratings & 119 Reviews",20% off,"₹1,199",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year replacement gurantee for phone and 6 months warranty for accessories in the box,1,2019-08-14 22:38:40.128586
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:38:40.129616
Mobile,"₹8,990","OPPO A5s (Red, 32 GB)",4.3,"1,723 Ratings & 137 Reviews",30% off,"₹12,990",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMTK MT6765 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:49.005366
Mobile,"₹7,990","Samsung Galaxy A10 (Gold, 32 GB)",4.3,"7,853 Ratings & 662 Reviews",8% off,"₹8,700",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3400 mAh Lithium-ion BatteryExynos 7884 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:49.006363
Mobile,"₹1,489",Lava Spark i8,4.1,"3,192 Ratings & 440 Reviews",0,0,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display1.3MP Rear Camera1200 mAh Battery2 Year on Handset and 6 Months on Accessories,1,2019-08-14 22:38:49.008358
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:38:49.009354
Mobile,"₹29,799","Apple iPhone 6s (Space Grey, 32 GB)",4.5,"85,986 Ratings & 8,957 Reviews",0,"₹29,900",32 GB ROM |11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and Embedded M9 Motion Co-processorBrand Warranty of 1 Year,1,2019-08-14 22:38:49.010351
Mobile,"₹9,499","Redmi 5 (Gold, 32 GB)",4.3,"5,634 Ratings & 482 Reviews",0,0,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera | 5MP Front Camera3300 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:49.011349
Mobile,"₹9,490","Redmi Y2 (Dark Grey, 64 GB)",4.4,"16,216 Ratings & 1,198 Reviews",22% off,"₹12,198",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:49.013331
Mobile,"₹9,990","Vivo Y81 (Black, 32 GB)",4.4,"42,685 Ratings & 2,995 Reviews",28% off,"₹13,990",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 mAh Li-ion BatteryMT6762 Octa Core (Helio P22) ProcessorBrand Warranty 1 Year of Mobile,1,2019-08-14 22:38:49.014343
Mobile,"₹8,999","Redmi Y2 (Gold, 32 GB)",4.5,"96,789 Ratings & 6,600 Reviews",14% off,"₹10,499",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:49.015339
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:38:49.016336
Mobile,"₹46,999","Nubia Red Magic 3 (Camouflage, 256 GB)",4.4,16 Ratings & 3 Reviews,6% off,"₹49,999",12 GB RAM | 256 GB ROM |16.76 cm (6.6 inch) Full HD Display48MP Rear Camera | 16MP Front Camera5000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 855 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:49.018331
Mobile,"₹9,399","Realme U1 (Brave Blue, 32 GB)",4.4,"4,004 Ratings & 414 Reviews",29% off,"₹13,290",3 GB RAM | 32 GB ROM |16.0 cm (6.3 inch) Display13MP Rear Camera3500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1,2019-08-14 22:38:49.019327
Mobile,"₹11,490","Samsung Galaxy A20 (Gold, 32 GB)",4.3,"9,910 Ratings & 861 Reviews",10% off,"₹12,900",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) HD+ Display13MP + 5MP | 8MP Front Camera4000 mAh Lithium-ion BatteryExynos 7884B ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:38:49.020324
